Address,Committed Algo Amount,Committed Algo
IAFIVQSJVM3IMKU4ZCKR7APFYOXIZY2TQSNPWDKZ2KZTVP6TQ4RH7K6KZ4,2740000000,2740
MNQPZRUF5H2D67AQATAHFMTCS7AX76MNE2X3A6IHAY7XG4CA5BLIL5TMNY,2740000000,2740
K3SOQAFSLKXATT3FURKV22VAEDDPHPZF5Z4BGJW2EBMLEF6MTS24ISJ2N4,2739241627,2739.24
3C7BND6OLTA7IXCX2LMQHYUDTA5W5BDQLWGBB2775AHRAR3C273RO2R7EE,2737000000,2737
7T5RYFDLYY2ORWPI5VNUWP76G2UP4NBZMCOBXWCBDFB4CVFZNFISB6AF6A,2737000000,2737
W2MYYFYIQRJMH4DIWDZ5BZBAQXXQQHN76YJZ4YDYRZQAN6TU7QR7CDLHSU,2736699298,2736.7
J7RPSAJIPK64PSHEM3GUXCUZOQNDR2LRSRPRLM4ADK6D3OVWJSORFJRNOI,2736087075,2736.09
XSURKTVOSHSN7YW6ITQDIPUTS6TCO7AXNJRRVLGYKXRWKHUX5TYWGOTITM,2735687518,2735.69
VSD4OUW34ASSWABK2SMFTB4LRZ3V2OAJXC673OOKPNUTFJ4TK6OFDVKRGA,2735618962,2735.62
JKXMWHCJKMT5KKIUFFV3NQRIQU3CJWEULMPSWX5VH4PVYF36EAMNA657CM,2735550234,2735.55
AKZXTPRPBO7ROPR7MIXUFC43KUAW2635Q7NZ7QEHLPJFKEN6D47ZG6MYLY,2734978170,2734.98
7NS4MKGI55NFATXO37AQHHUT5Z645YK4UHTWTLBIVGXTQDIJOPZYEEGOZQ,2734252000,2734.25
22FYP6HQQMMRGWKV52RDVH3MCCON6UHEMDC6PWT6YTMHZRUFP532KT4FII,2734053865,2734.05
VFIEFTSYXMGGB6JO46APDBIALATYT2ZYRHMHM6NHJS4CLGHU7GCIQQM35Y,2734025644,2734.03
PPXUCWY64ERSNM3U46LLTYJ5JV4P5HHQA4N7UPQKIAR66SOLBTV4BH45FA,2733784498,2733.78
2D6C6XOMZ7FZAFCLBXEFRQYREVHMQ7P7K4LUAK4HW6AAOT4BS2TLJV2FT4,2732321219,2732.32
ZM7P3DH3ILZVDDKXOVA3CXVAVONSXKTBB6AHFH6RV6IHVDTIX6ONRSDTJE,2732208640,2732.21
LYYB5YTPJGJHUCIG5AEDZWUCUFZFFZD4FWNQMCNLJ7T3FLQSSNNCUGTAVM,2732000000,2732
45GQ5K7IFOWZ7MSLMXRACC2OBNUO5IZV5YD5TDGO7TH6TUTE24QA4Q4NQQ,2730000000,2730
CBENDROP7WUR4GSC3E5I6DICKGJ4GURQBSPEBVW46HFDBFVJYRYR5JAUVI,2730000000,2730
MBDWJQDRBRGK4Z3DLBQU5AUHNQMPMFFIXBBFIG7LIKL6YKRRIA2O4N3HE4,2730000000,2730
WZEPZ5VY57GNLBDCNXGXFPH2SDKSHVSQ255IIQAFPDSPJHB3LB3UIAX6MA,2729943979,2729.94
WYWTWSIS2EJYR3LT2PUZ6CSBZB4PV5ZBQO5NAYBT4NRBUBYJERG25JSSZU,2728000000,2728
3CMYIJRYGLTQH6PO4GC433HNOM2FXK2WV5MI37R5ZQZ5ZPHIDXTOMKOUSQ,2725119745,2725.12
IZYCWAZW3SK3PPVMB7BNZEATBVVBG35GXGWHFLUXKMGQOMWZXUQCOKACGA,2725011335,2725.01
2XIIA4VP43L5SG6WBUC3MOKRMHRNVOJ24P4HM5E4VQT752DX6VOR5SYXBY,2723258438,2723.26
IUA2E5BAUIALK6DMRQMWRMWIPD4Z3GQE5PCGTH37HRC56SPOETKK566CBY,2722696477,2722.7
2CXONYNQOULTEEVKMGL3UTZGU5XVW2ELTTCIVI5TGHWGYDCUQDLGCCT52I,2722249416,2722.25
2RMF5PS4FGT7UQ75NW2O6WWVDKPCZEZBEFTY6AA3L654TFTL4S6OGBN5DE,2722021282,2722.02
DPSDCMAH6Z4GXXQOFNJAFJEOT6PNRZDO4R5N7WKJD5FH77EKEPTICH4FCQ,2721883153,2721.88
HICOKZCBQTK2OCNV5JCTTUP4XL2CPIKKSGFOR7GQR7OWUQZSL463HAKBFY,2720181978,2720.18
BR62R3XRO4LFGO3LJW2J3L2OCY7KOP4R5WFKQPQ2ZDPAE6E2JUV3MLVDOU,2720000000,2720
LHV6AM47VEL3JQOQO53HZQLGLFHPWMG4ZVIATH5WLD2ONXNBTB54DUO5Z4,2720000000,2720
MNXMBX3CGCA3PI5KLJW5PNCC535BAPWI5IERTW4Q56NTGXSEGORXJOEYZY,2720000000,2720
DEX3YTBTEVUIGKLP7VBC7CDDHFIQENJHCMW532BMYDFNCALCCKDKKNLUPU,2718000000,2718
2TVVDL6XW7K5ZCNLW7BVOUGQMFMHWXZMPAX5IXTMWSWB57TV3LITGPJWP4,2717133322,2717.13
CO64HE4JMFP7UPZTLTBQRAPVF2LTV4FOQB2VH5VEQORJXUSNLUQYYDTUJU,2717001000,2717
N7W5LMHSZSCJ2M6E5RG43K3KLDLIOLQBDS63KJFPEJJEVO3B36JOBBCGLY,2716538319,2716.54
RHDL25OPUUXXXXKPN6QGNHXZAZEFNQ5SAGQ6ZEIYHQ7QP7SK352IE2SEFQ,2715000000,2715
L24TS35MTW5Z7RCTAFGXW6JCGPLKXDVQGBCGLDJGDVR5R4VV7YXAPWLQ7M,2714981222,2714.98
QEVQTSICFCRSCVVWXRALMMGOYFC5FLCFFIRWDTMNHE7WOVFNREW3AXJDAI,2714964732,2714.96
KPV7I6NDYV6LZZ7456PGXYIYCJYJ2NA6HWCZNJMM6VKNMB4MUYILLZCTL4,2711984127,2711.98
QYSD6A2VM62BFMC5VMUUGRFARF7SFFCJH4IE3ROIAS4UN6NG7CXHZ25EWQ,2710600539,2710.6
CQ4Q7KNU5KTTFLAZHIYEZKSGRJCITUANTSAJM2NMKY4WGCBX7ZFWD43TMI,2709000000,2709
YNQAT25SNLTWS5OQRW3KPXBZV7X6KGFTBYGQ7CGD2LQ6O3AQI7WHK3UTP4,2707760201,2707.76
ETKGP7S2ZJAYKE72KRSBUV7VXAQNEUUQARYUZ2UJ4VFHEQECYS57M2QSZY,2706806565,2706.81
5CFD4NKQQ5XKZLHPIGU5R5WXHPJYLKM54S4TZAAJTUAF4WFMUMXAAO52EA,2706089969,2706.09
BEQP4RCQYKKOPHW5PN52VIBNRQX5ALZQMHELLSRFIAUFDTEZ72MJCVHJPQ,2705637015,2705.64
C2QME2VLDRD2Q3KOESYVQA4WK5XFT75C2QMNPEVC5B2F52HEQ2OPR24PY4,2705000000,2705
L5LWBRLR3ITD2VPQVNV4BI4TN4DQJCJOZW5IU22U3WTDZEQEHIML3Z2RM4,2704586508,2704.59
EHJLQT7FESSR7IU2532YDWTBNRDBEZV4HKS6AC47WKNJYRLEWH2L3WTQQI,2704298320,2704.3
ORAEZQBYLX4O4D3YZBYNFR4EUX6F3UPVQE2QAPQOS6QSBGCLH7UVDWRDOY,2703736070,2703.74
K7E3BTXPFG4UN2T2JXTJN77IMOUK3KHAQHPYA4264JPG7UFHTTYQLSJ74A,2702915175,2702.92
UTAJESKR6OQU73VUI756H5XVVG26YXTRQQVPVNQ72MUATXFHZ7QFYCYWMI,2701890373,2701.89
XAQXDRA3THOR4PAIBQGEEW5VUMKNT4YMRPYRQIYL2FOZQ643SDSWLUYGCI,2701537604,2701.54
A4SYJ5GQAEXNSU2SDJBCMTHOVFW6RHK2OG2GW3JZW2SDJTVHDZSUDGVK7I,2701270041,2701.27
NF6VWPZHEMHNVMRKHZF64HD55ZRTMTN7ROY6NQMX4PYXP4M3UTHELJUYCU,2700850056,2700.85
HQ57NCAWFQBJQHUYEVNZP4QIEETPDGIFPQMJBQ5WN3J2HILC2AQW2QL5YQ,2700694291,2700.69
23QQ34I6XZCNWADZOAPESIUP2NQGJAUWE7XNGHUUEYWCFTECPVZVMEDEKE,2700000000,2700
2SR5XETMEWDB2AYG624HKXZZ42BXX4NA2F7B7XE44PLWBEV4436Q3B63M4,2700000000,2700
4BSOOV5RHRGYOACUNYQO3KKZBD3QH6ZL66LKQAGDFEHFBLDNKH4F3HTJKA,2700000000,2700
5FGKIKZHBBC64CNL5NRHXRXNVQBDETCDP3C7LJCAFB5GRKNS67O2V2XGSQ,2700000000,2700
5W2EOBSZ3N35GMYY7GYH3Z2WBO2L6U7ZQU26RKNXIGWOJGNUVVWIVMUMUQ,2700000000,2700
6TWMJ2AAMSJQWLGM5HKRW7CPZHEDVWBEVIJJQ57KXYAZBDHABTTNHVS6VE,2700000000,2700
7DXRQMGTD5VSDRVKTSZMPEJITVV55YIP4JZJQUHGIZFGAJATCBDX7NWK44,2700000000,2700
APKBPU3HRIYNNZJ5J3GWK5LP2XITBO5ZSIWGTBWIJCIRY6SOE5UM42CXCA,2700000000,2700
AWXTSO7RASUHZ4IM5CDKSUN3Z4OD7OR22SGL45B6L35LXOILICDCUHVKGM,2700000000,2700
CATJBBTVI7RWVVLCZDGCTANNW3UZKVKMHO4RXJJE6MZWQG4JXMQWSP3ABY,2700000000,2700
CMXMJK735JJ3JTSKHLJEO33H4WKDN2JZZYRQHGTWCJGSPIHE4IKPZAJFMI,2700000000,2700
D6BY4SG72POZIXOHPRQF6KB4E36RTZH4PJDWHTHKJENF3H2RXA7YBECNKE,2700000000,2700
DRSY537KGOGYWMGMSGZZCGGC3CRY4JRL4EEMEBVDR7NVUJM3IDMIEBFACQ,2700000000,2700
EFNFBBUTOWKUKDASJOTWO62JO26WCCIV42JLMBB4SWNBHAILMGFQEJ26R4,2700000000,2700
I3BZC5J4N2JD3J7QX6W7JAUVJ2OCE2XYLYSNO7JXQDSXCWEQAKFSZNSSKI,2700000000,2700
MTEOHOVLQOQZG3BBSDERTG5635KBCNIUOTU5ZAVUQX3UGTV57BHAXXLOHA,2700000000,2700
MWMBS2NCUXIEHCQA6GYIUAZSKKRWBGGUW3WLU4EL4BT67PW2FFFQE5JV6Y,2700000000,2700
NP2NB66OFH3PBSWWI726WRXEX7557JM6R5VKTYU3MC3CLQ27GR6ESEWSEY,2700000000,2700
OKIABAFQDSNZUD4MO5NCYQUUAORFPODQS3OJ7T36Y7PDERHTYWJBFUA2RU,2700000000,2700
REZTNTLX4NIGW54XOAHCDETRGWXIAU56PXHSTCACIQ4HMYANDGX3MRBN6Q,2700000000,2700
RI7WREJCPJ7VVFIDJGUUBIF5AFIFH64A2ALLOZKGWUBPXRL2CULB6LJLK4,2700000000,2700
U3L4VG7WUSJFSU4GGNAIUSQ2VVLJ2G7ILYNBH7QZL7TQQ7WZFUTEQYACEQ,2700000000,2700
U6347UMVEGB3ODNCBCAVJ7VNOB5WWNNKWIPC3BMDCL5AQFRPLJT4OTXXCU,2700000000,2700
VHCV6USINGOCMEAPWW6XLC7SQ5ZCIC5DLTAIZ3LJLHHRVC5QU3NY6UOIBA,2700000000,2700
VJAL7T6UPK75PPCNBN327X5RR27RBRANB7U5ZOPEWTUY6RMTT2A34OLL3U,2700000000,2700
W2QBXAZUFR4X5U6A2E33REOXR7T7JYDTOWGNYEXEJXK35KQXM3U73XHL4I,2700000000,2700
XYN3LDGHHGLM36F3OQDKJVQCLPZGSPOR6F762IT7HEVWNF3N3PZDSYTNDA,2700000000,2700
BJIV7LYEYEBOY76IFUG2GQDQLCONMWITKX4XDUXSVALAJJ3O6XVQYJCG3E,2699567480,2699.57
E5ESNRUDEW7JJ6GO3O43ALNI7WYB2GDAOBDZ3PHYFOHWY2I5ZWFKBDTSSA,2698950000,2698.95
JQ6NRQNN2REBVEPZQOYR7F7AGIPSOCBNJAB367XQIRANMFH5PQGC6U4Q7U,2697972952,2697.97
Z2RMUB3ZQZDVJERQC6TWHY7B4SBIQ6YQSNWVPBUKZFHVQKETERWIDIEV3Q,2696028173,2696.03
IFYADL4F2R7B3W3Q3FSCM55D3ADGICZBSQXRKUVNPF4TYEK5VNCGIKR54E,2696000000,2696
GLB3Y5L62AUGRFDD574E7CRNL6XHYAEWGYBUWP6TISZUWNRBCWAN2Y2OZI,2694350099,2694.35
WKZXBIX22APIBAPIHHGZWEOJI6EGHAFBVN373ODYIA3HAIF4WSH3T77QB4,2694007211,2694.01
26G5PN5I7CNG6TPILW53RXJAF254IBB5LCNNNVZM2KOPBXSR5ZXDOWREAI,2693867947,2693.87
F6IYQ5RZ4WBRV7I6NNSSVDTKASYGV2KH2CJ6LS6OWH2XYCXHGKNBH4Y75M,2693580822,2693.58
6XL7JO3SPIBVUJWTEMNQZZEAEH4NTS2FIJSKVH4AEUKEESYPK6CAH7FR5M,2692695130,2692.7
TS6N2HK6ILNQGEQTUUJ5P6TF6TQLQHPTZ2FHZHAAIEHNRSHAZ2GOPSONLE,2690488018,2690.49
C3STKLE7NJCC57TLKWEGLG26COZ4RFKUWDHEV6O6ZKG7WXSQYYAK42ZHGI,2690315212,2690.32
R7SBKI765RAIEY4YOZNDRYAY7CVZ3W6CBZ2TMV46FS2PL6JEIKXS7SKFVY,2690000000,2690
RXBJ2CWGESHI3NTBRBGORPAF3OGBHTOYD4T3IQJCB4JCBEFO5OXZCXPBLE,2690000000,2690
2CKY7NUF6QAFTMF25QWB55MYOK4M2HWYBGLIBCIEJ73N4NMBLE2KDAYOAI,2689479121,2689.48
VGU4ZBCK2BKDZ2KT6DTJLE2ZHAFRBRYWYQPGXFCD2MEYAJVPZ23ZNMXWSI,2687000000,2687
KHYLDOS56XLAR6AWQNOWJCB4KJKUPOT6WNQPICLVPQOERTDEJ65ZGEPKE4,2684942512,2684.94
RPT5O76EG3MXHG5IBFNTEETUEWUBQ6X5SCSFESPT2EP6WVIXOKNBPIK5PA,2684849724,2684.85
ZYVRMLILYJQBI7Z7CYHQC33H3DJUG4NMJPDCXQS2LKBW7R66IXU6NWX3BU,2684150653,2684.15
DNGVGHJD4SYZ3VJIY25QGVYLP5PUIWIK3PGMPDZN4XLX2FPLF4BHPSXNQ4,2683011443,2683.01
LGNYPADFMLVNVTEHRPHXJWBOCITVHI75QHNG74VJXMTVNNLBKG62SPE6IY,2682308561,2682.31
WQAEXQT6IHFBE77PEPM5BJBF6YFRXZZQLLOWUIUVPRAKHRTTIY36TQXLOI,2681430079,2681.43
C4XHQVJRIOZPGXTXFLHT5JENJCMZQ5LD6KOOKSZPPZMGYC54UDFWQHI7KA,2680000000,2680
P775DTLRWJBD5QT2G3D7Z3ZRAPENJYC72VZQFCOJER4J5YMOHRWPDJT7DA,2680000000,2680
XFJMINHIRG2VNNYNOJRS2A35MMWCDZKI7BCPFXDQI5VCAQBRL7OMS3FKXY,2680000000,2680
6B7RZPHKYFJOJQE5HMD65HIM7CGBXCO6CP5S62ZXJKAXLXGBPEIQJP2AHI,2679215185,2679.22
BWLUHXXZ2IDTJKMIP6RGOPIFS45XAMVG4ZITKO2IC62MVZD4B44LSISZC4,2679097363,2679.1
DIINOF42AY5SKU4P57RIEZQXKGQWIYADB5QTXWCEQ6CONXHJVPJQMGV3XU,2679098105,2679.1
TOLHZLXYAG6COCR2DD3IT6TVOKT3RKUUTYXUHSXZQBPQEL5ZOXDXBZ33SE,2678442261,2678.44
XZKY3BRSUGXHJELEUYVEHGOILYXGA4MMYIR2INBL73FLZZH5APLEYEUKBA,2677568327,2677.57
KDO7J4R56CDEPUTTIR5LHAOVDL5VSAUSBXVHI66I3EXXRYOHUT7KULZRAU,2677080686,2677.08
ZPVBWGKNTL7H4UH6QJRS4YMHNVCVRSPBMUWPIW6QNEXGX3V2SDMCG2DJJI,2677000000,2677
BGTJVCSVTTWQI4AML7AFFZLA5POURQC7SIYWAJLY5PKNVVFCV6IG4KOMLM,2676974001,2676.97
HVI3CGIE6VIC6ASQPOIVCFR7OC3SCHN3MGIDAMMKDGE4E7MRXNPACVHY4A,2675973449,2675.97
L34RWBGH3UMIMQIAAS7WTUA3CXCXRYYSCLSCXE4ZC5EH5LGAWMHHCRELFQ,2675816873,2675.82
X64TY6B4VCN7CXFCPDXPUG2NOWCK2GZZNHAML372WD4Y5SVELCWJ7N7JLM,2675000000,2675
ZJ6IHCMGP45HTXBFR43MKPZ6PSUEBRLOLMFYPFLURCH573C53TWO26FNQA,2675000000,2675
Y4SE6OOO242YJU3CJAAEX6CSRS4W62XIAO5HEA6OOVZXGJPTWTU653H6N4,2672648344,2672.65
AIFHNPFGIRN5XOU6S7CO4H4VCSCOIIJA6AOZBRYXK4IAZFHL4XBX7H5ZJA,2672201166,2672.2
67XPA4SLPKUCTANL6AF4X73BPEHLFYPF4BYI2FTISWAJSX4LG5ZCSBVYDY,2671554606,2671.55
AGRKVAQR5MU5TEITK3TQRMHFAGAQN54HE6V7OLKZVTMY2Q4VUDEOE4VBL4,2670834375,2670.83
FJSMF3PTEC52BCIPCJABO7WN7CJO4AX4I3EJYOC7LITUNUAMZRC5PNNBMQ,2670000000,2670
OEXZXMSFTBPDK3RH4735VI4IXYPVVWPEYA6YSXGKWU2OIXUXYACYB2QQOU,2670000000,2670
TNTT2G5SZRCORYP44WRLA35WLQVMMUFWNBIMQ4KTGG77CCZHV7NNDMD5MA,2668712775,2668.71
275Y6VKV3HPFTI4THWJQ7WLV4UB4YZOZBWZUESNYG4IWWAE7QAVEL2UUQM,2667713145,2667.71
IIAN3P6ENKVAEAPUK546PUPRNISZCWZQNNYXVDQWGLJW3VDVTOEI22QRK4,2666452711,2666.45
VG3MU55IJW7HJJXTFJJHCIES3TNTUCUNFSEFJJUWALZTGF6WSS726ZNHCM,2666303963,2666.3
CHOOCXDSSSGCN3X3KXFT67PESTGPMUFSOSKYUDZ5LH3U7UTGTA3VQNVY6Q,2666000000,2666
IDNYOFNIIBAPZNG754KC2QJWGDESJASDPUXWVX37Q3QH6MB5VX7ZVBWNXY,2666000000,2666
3GD6HR3CJS7G5LXN7OT2XNXXGACQEVGMDSGGZY72D25NPSMSXTVDYJKEN4,2665847818,2665.85
E4IMED3K4JXM2YDY7JMRCFXT7DKT26J36ENJQRLN7TE3SGH56EFD2EDHMY,2665000000,2665
RRKZWSN4SMKNW6UGBMJL3PE36VYQLWRVBXQYBHUPE3SK5VMS4JH6N7RBVY,2664551016,2664.55
7SPX7CYYM7BMS25RPGRHXQUJEKLW2DBURHSPLVODO66ND6PKPLUQOO4LIU,2664000000,2664
U6HTBYZVUHYILFEAFVMEEKMWLAHEZQ3SGIJEGIG6CFRKP6HEOLRWQ4UKAM,2663320660,2663.32
LQR2EHYSYVALEYL7QPVEV7ZLGPYJVSHYIXS4OMHWOIREONM7WHVWWX6VX4,2662802503,2662.8
RUY2UJ3U4JY24WU43O2I7YF3ZM6HMZ3LEGGX5QY5R6IKYO553G2ZSAWORM,2662315448,2662.32
XVVMPB55CQR6WRABBVK7XTC5GGW6CRQKB5N4N2JHXYFG2LUMZVGW6ME4CQ,2661184876,2661.18
F7FGERG2HK6NSEMZ4E6MPMJSRHLVGVHSUNAIEOZUZQN6EK6VGMHFRYUC3I,2660994853,2660.99
A3UUTUVWEIHNCWFTPWY4XCUFVTNUE5R7CSYR24PG4DP6GPO2RJ2ZQ2WKHY,2660000000,2660
JJAXCKJI2OAMQR7WMGY3PPTBENE4CQHEZUF3ENXT4KVILDJONL53TUCA2Q,2660000000,2660
KXLYOUMBTMLTZIGFQG3V2N3YL4JT77CJXGCWMLERMB5M7WGJZR2V2WPVLU,2660000000,2660
3M6YOQZV24OM3KJBSL3DSYIPH4PXCHKZZJTN5PFOPWWYNHNZOBIGPVCAWQ,2659787294,2659.79
LBGDF47IEPIWIFOKEWM3QCRE446ARU5LN6GIPVZGYDRKUDLIHCKXO7ETEM,2659401463,2659.4
FRSGAAKR5XQGWP74LDGA4CUPX5O4NNRBVV2KCMTHE6XGIUJSGUEGRL2K4Y,2657760897,2657.76
YANA3IWIRE3PY6ZCSZA6U2BUHDQE5N65WKKG3QWLGGWQRKZ4MXUPYTAEI4,2657057890,2657.06
CA3FNE5RV27WRRK62WK45BI5UUXEIUZOMNTHP4ULT23KW3LC65K3U2ABQM,2657000000,2657
ODNXPUDIZ6ONUE6JGIRTF2J3D5QQUBJMGDIOOE3JN2P4RPJYPO26UCLJ3A,2657000000,2657
CMK4MJKTCFIL3XYQVHLAGRMSEPABVPTRU5B3D3RT5XRNKT5PWDBNRMMULM,2656000000,2656
AKTT43P7UKUFTQX6Y7BTERJBJPZ45VBAKFPD2TOMTBRKVPYJESJT5VZ4GY,2654730132,2654.73
SDVLSSS4PECTE7AAW4S345XK3INN7FPJG6EEXIJI3MYORLSZYIS3DHZJSY,2653676591,2653.68
QCY5QZBZLU34BUFEPIU4DYT7RJZWCZKZGFJUF7TXEJESSCCJOMNJO3UASI,2652968201,2652.97
VJZFFN2LOABD7K2SRNOOC6EOQR2QJ6TVZBUUXMKEYEKSEHS2DYAS6URMHE,2651707396,2651.71
6LBCKHTNS7GXJERMDGVYJ5AKQT254QAZCHLWTUFY4OT7XCPMHIFQR5DG7A,2650456588,2650.46
4O3WSHV4N3KLXL2I4ALB6O35XHJWOEJ6ECPZLESPZBGEI6UT7U2GZOOJ4Y,2650266343,2650.27
44U4RLTQPNMAF5BXRBK4BKEVUUGDLOBL5TENAK7DVDN5W76NS7H7Q4Z7MI,2650000000,2650
SNJ5ZQ6PXMO37BIQ4YBPBI3QCMEXT76MYMND7HLJKNHAHPBBN4DSBIV3XU,2650000000,2650
W5PTCU7TFUK67BKT5Z6HTT5VDW73K5EGIGWTEJKPYVUHF3SKVYIG5PA72I,2650000000,2650
ZYHVUHAC25GNUBDW6G7UOELCWZIP3CIVWMCGGTGRESNQR47LELNU5TBIYE,2650000000,2650
3646DHBLMFN7DXVZBCQGD3KF7RMS3XTZ6I3GTBAN4QE3AF4ERJRFEDMDU4,2649308000,2649.31
P7DGKNEUZN37N6XGUR2OMILHHODSKT2DDZ2I4W37I6G7XR6B7DNQSJD6M4,2649219645,2649.22
W7WWYBGETEBJXW2EM5M4YRDRYYE5IR7LY6DUNNKMHNXBYXXVJIDW274DZE,2648534990,2648.53
6JZHBFZR7XTBYZ5GOJ7KEXVX2MDQRO6XWJCNVNAN5V3PEPHN7JACNV72QQ,2647799748,2647.8
X7JTCCYL6JKRJKKZ5ZU4UPAXNWQYP7CK2D6FTXHQLSV6Y7Y2BWJAY3NEGM,2647699199,2647.7
FPSF4TCDO2RKGK7MO7C4B7BNEOBOLSQWN3VA4I4YR3U4KZ736CXV2JMWYM,2645195937,2645.2
L5JD2574PAB6DGRQMUTMJVQPTSKYRV6H7AD7342AQLJU6DS64SK6Z75KQM,2645000000,2645
U6AJOWETBOQKIZ6RY6EHA44UJ5D4FTIY7RRHP7WQHKITNZRVIMWU6ZOVU4,2644620196,2644.62
2MDRNYQJYOKMFC4ZFWEOS5KQWB26VR7Q3QDOOX2NNJY3EBK3IPWZNXHG5I,2644091934,2644.09
XYRETUTE7K3LA4H7PEOWN5A2I5MRMGKNZ5LHPCRVVPAT5DRUXXV2BNUGWU,2639283485,2639.28
W64DESYOCPHT3QWFDXX3QIZ4GEUT73LI3Q5MID3ENE2KCAS2VY6LVCW3KA,2639000000,2639
YK67VK7RWJ2S7AFEYAEID6MNG2H6KBV237L24TWVG5FFMR3OPB7ZI4CY3I,2638070434,2638.07
FGLYXMYIQK2B5DNC32ZLXLE4TEZ65MACVGJIKE72FADHFYV7EYZ3MDZ4NQ,2637554872,2637.55
T6BE66MZ3U3TND4BV7IJ2ULEN5YXC4KW7BLOKWP62C3REEK5ZUJCWC57WI,2636936540,2636.94
2G67UKDZC42PTQKKJ3PREDLF6E7KLEYX6IU6SOMRPCFGHJDEWJLCETZMJA,2635921035,2635.92
2R5TBPPBI66J6BHL65DD2AUQEYORKMALIUNB7N6YDWK2JCXJW6IHAHP2YQ,2635000000,2635
GXWFCCS52H3Y7UU2LND4O5PSQU7EKKPXPZ3GHZ2ROT65ZT5NGXNIDQV45Y,2635000000,2635
M6EJKTEKWNILXAS2ZFEL3JC5PBORTZE6SRGXS5CVWJ5WLLZV2ENUBYMHYM,2635000000,2635
S5XMB432OR7OKSOVIJRKG2EYNZ7YJZ6TWHOIFEFLA3IEMPGLBWUQ3ZUTOY,2634677583,2634.68
L4D73JK3ZJW7NSB2V2ANJPZF6DAEGJQO5MUSR42W7OUBIQ6HHUW4GVR7YY,2634279506,2634.28
4ZK4W4OXNGRJRWSNUAL3QTUE4JYKEHJFTYK7Y6GPWPKYKRYOJU26VWMCLE,2634144744,2634.14
KIU7GD5UBR7QLC5OBUMPTWNZJ7CLMWWRJHPFZVWLENEQ5NDTLFX2DKACIY,2633005105,2633.01
3IUKGTCVHAFV4UZM3DGEMZGG57MPD52OHFVTLA5F5BVQLBLWWHQWQUVVFA,2630809520,2630.81
42QTUWMW5U3AKZERFVJMU24SGXXQL3SSCNKT4WQ4FPBTD235N74CJXVLVA,2630000000,2630
EPS3IWFMNOZTISUEEON34V2PHLE5Y3BSN47VJA5NX257WLKSKVRME7QOMA,2630000000,2630
S7NMD5REXSV32CMHOEV7CJYMP7SWA76CPHOPXTFUCF5G2XHAMGBGE7C53I,2630000000,2630
5DATIR4ZZUPFM7QGSUXHX3SL3GC55IUSAYLEWE4PJ26JCLX6I5NE4X4Y7U,2626798249,2626.8
PEPZOGTJGGPEWPAV34CYCYXJSKKUTIGPCYPPZAHOFLCBRNNVQBDVJYTYME,2625606673,2625.61
77FY5ODR77MA6VKTRJUAXQ7MOHMOGJCJT36UBIZLUPGO7QHFNUMGDT3P2I,2625000000,2625
SUQOEB7WOT5ZIQ34ZM2QXV6Q37XUCDRK2L33FDTROXGSD7H4MN2B63XTVI,2625000000,2625
7C45JDV4V5RDNUSMPJDYSXNE3QFEVBNAJOP5544VSJW26VC6GIOKVXLTZ4,2624825371,2624.83
KZPUVB7B2E762YEPT2HXS7KWY2SRRHC32OXG7N7NCPTO7UJSQWP5ONGSY4,2624820277,2624.82
7KOTZLGIJZ2EZIYIPAOZWPQDHICP4UZZRM2DGQPHC62S5GP7DN4N256GVM,2622000000,2622
WILL7VBI2GJYIHVMFQYNVXBGN6NXAMQ35TQRE4UHY7WXCD62CBJSGXCRPY,2620660340,2620.66
OTQHYBE54CC6EH2JJZR3SH43FHBYJQSURLZHGMKZIMFOPZSZJSGSDLNCZU,2620267525,2620.27
5W6KVGQPUTX5JDCLBQXYWM6ODO5ZIDBPAINQTSJ3KKJVWLDX3CINASDNX4,2620000000,2620
CBX5EQVL24M5TJGCWPDFMA4AMBV23KRL7YFB2Q55MD4BWZ5CL5CLXTRLOA,2620000000,2620
FQCV2ZO552XUEYSE2ERSYBJ4EIGNLMOY42NRQ6PATK3QM6FQ7KHS77LSBQ,2620000000,2620
OC35WUD6HT5FYY4OTXX6JJ7SAPIKBZJCPEKXIHBW4ANDMMIAQ2PNA6HCYM,2620000000,2620
SHY7XIDCYPVJXQBLRQQOM2RRRAVVT6JNKGN4ZHLINAQPQOLQJW32YG2IBY,2620000000,2620
62JH3LPAMD25FHJHPNM25XPDWPFY67IYSMEPCPFIZUL6HSAZYWWKTHHFJQ,2619985586,2619.99
KFZN4QE3YAVJPHFB3PLYDXOYUOCXEYOAP4JZNET7PZPLTT3ZECA2SS3AUA,2619204595,2619.2
XIJUCF7ABAX3LBK6QVOZAANR3DWM5Q2SXWLFEOYL63ZLRZ7DTQWBF5IJ7Y,2618147896,2618.15
36HGWKQ4INIBBNNLNONM2ML7MAFCADRGQN6HFLAIBEV7VAVPLLEWDTZQVY,2617372097,2617.37
ZD7REBKG2NM5ZWQ2I46VULQA3BPGRDLSIGD3NSLN3S7L3VMOXR6QTJVORQ,2617000000,2617
64Z7QE6RVIYLT3CCYYVIGMQKRQT2JY65GHUZAL23J7KF4FHQ2QUXJS65WY,2616751387,2616.75
WMFKEZC2UYG5PTS6R6WIQKWQXN5FET3P3P6P7NEDD6K7S47IJ25MF74MBQ,2616028676,2616.03
